source,target,category,status,source_host
/de/solutions/gamifying-classroom-ventilation/,/de/wissenszentrum/gamifying-classroom-ventilation/,solutions,configured,
/de/solutions/gateway-redundancy-patterns/,/de/wissenszentrum/gateway-redundancy-patterns/,solutions,configured,
/de/solutions/gdpr-data-processing/,/de/wissenszentrum/gdpr-data-processing/,solutions,configured,
/de/solutions/gdpr-sensor-data/,/de/wissenszentrum/gdpr-sensor-data/,solutions,configured,
/de/solutions/generative-ai-facility-mgmt/,/de/wissenszentrum/generative-ai-facility-mgmt/,solutions,configured,
/de/solutions/getting-started-iot-buildings/,/de/wissenszentrum/getting-started-iot-buildings/,solutions,configured,
/de/solutions/green-lease-iot-data/,/de/wissenszentrum/green-lease-iot-data/,solutions,configured,
/de/solutions/greenhouse-orchid-culture/,/de/wissenszentrum/greenhouse-orchid-culture/,solutions,configured,
/de/solutions/gutter-overflow-detection/,/de/wissenszentrum/gutter-overflow-detection/,solutions,configured,
/de/solutions/gym-capacity-monitoring/,/de/wissenszentrum/gym-capacity-monitoring/,solutions,configured,
/de/solutions/gym-equipment-wipe-downs/,/de/wissenszentrum/gym-equipment-wipe-downs/,solutions,configured,
/de/solutions/gym-locker-turnover/,/de/wissenszentrum/gym-locker-turnover/,solutions,configured,
/de/solutions/handyman-callout-buttons/,/de/wissenszentrum/handyman-callout-buttons/,solutions,configured,
/de/solutions/heat-loss-windows-climate/,/de/wissenszentrum/heat-loss-windows-climate/,solutions,configured,
/de/solutions/heat-recovery-effectiveness/,/de/wissenszentrum/heat-recovery-effectiveness/,solutions,configured,
/de/solutions/historic-building-leak-risks/,/de/wissenszentrum/historic-building-leak-risks/,solutions,configured,
/de/solutions/historic-window-condensation/,/de/wissenszentrum/historic-window-condensation/,solutions,configured,
/de/solutions/hospital-staff-locker-monitoring/,/de/wissenszentrum/hospital-staff-locker-monitoring/,solutions,configured,
/de/solutions/hospital-terminal-cleaning/,/de/wissenszentrum/hospital-terminal-cleaning/,solutions,configured,
/de/solutions/hospital-ward-rollout/,/de/wissenszentrum/hospital-ward-rollout/,solutions,configured,
/de/solutions/hot-desking-data/,/de/wissenszentrum/hot-desking-data/,solutions,configured,
/de/solutions/hotel-bathroom-leak-detection/,/de/wissenszentrum/hotel-bathroom-leak-detection/,solutions,configured,
/de/solutions/hotel-room-cleaning-pirs/,/de/wissenszentrum/hotel-room-cleaning-pirs/,solutions,configured,
/de/solutions/hotel-room-service-buttons/,/de/wissenszentrum/hotel-room-service-buttons/,solutions,configured,
/de/solutions/how-to-write-iot-rfp/,/de/wissenszentrum/how-to-write-iot-rfp/,solutions,configured,
/de/solutions/humidifier-dehumidifier-automation/,/de/wissenszentrum/humidifier-dehumidifier-automation/,solutions,configured,
/de/solutions/humidity-hospital-wards/,/de/wissenszentrum/humidity-hospital-wards/,solutions,configured,
/de/solutions/humidity-in-churches/,/de/wissenszentrum/humidity-in-churches/,solutions,configured,
/de/solutions/humidity-management-classrooms/,/de/wissenszentrum/humidity-management-classrooms/,solutions,configured,
/de/solutions/hvac-failure-alerts-archives/,/de/wissenszentrum/hvac-failure-alerts-archives/,solutions,configured,
/de/solutions/hybrid-work-data-trends/,/de/wissenszentrum/hybrid-work-data-trends/,solutions,configured,
/de/solutions/hybrid-work-patterns/,/de/wissenszentrum/hybrid-work-patterns/,solutions,configured,
/de/solutions/iaq-dashboards-for-facility-managers/,/de/wissenszentrum/iaq-dashboards-for-facility-managers/,solutions,configured,
/de/solutions/ice-machine-leak-detection/,/de/wissenszentrum/ice-machine-leak-detection/,solutions,configured,
/de/solutions/iconostasis-climate/,/de/wissenszentrum/iconostasis-climate/,solutions,configured,
/de/solutions/incident-response-sla/,/de/wissenszentrum/incident-response-sla/,solutions,configured,
/de/solutions/indoor-air-quality-hospitals/,/de/wissenszentrum/indoor-air-quality-hospitals/,solutions,configured,
/de/solutions/indoor-climate-audits/,/de/wissenszentrum/indoor-climate-audits/,solutions,configured,
/de/solutions/indoor-climate-care-homes/,/de/wissenszentrum/indoor-climate-care-homes/,solutions,configured,
/de/solutions/indoor-climate-home-offices/,/de/wissenszentrum/indoor-climate-home-offices/,solutions,configured,
/de/solutions/indoor-climate-kindergartens/,/de/wissenszentrum/indoor-climate-kindergartens/,solutions,configured,
/de/solutions/indoor-climate-nursing-homes/,/de/wissenszentrum/indoor-climate-nursing-homes/,solutions,configured,
/de/solutions/indoor-climate-retail/,/de/wissenszentrum/indoor-climate-retail/,solutions,configured,
/de/solutions/insurance-deductible-reduction/,/de/wissenszentrum/insurance-deductible-reduction/,solutions,configured,
/de/solutions/insurance-documentation-museums/,/de/wissenszentrum/insurance-documentation-museums/,solutions,configured,
/de/solutions/integration-azure-iot-hub/,/de/wissenszentrum/integration-azure-iot-hub/,solutions,configured,
/de/solutions/integration-dalux/,/de/wissenszentrum/integration-dalux/,solutions,configured,
/de/solutions/integration-google-calendar/,/de/wissenszentrum/integration-google-calendar/,solutions,configured,
/de/solutions/integration-microsoft-teams/,/de/wissenszentrum/integration-microsoft-teams/,solutions,configured,
/de/solutions/integration-niagara-tridium/,/de/wissenszentrum/integration-niagara-tridium/,solutions,configured,
/de/solutions/integration-os2iot/,/de/wissenszentrum/integration-os2iot/,solutions,configured,
/de/solutions/integration-power-bi/,/de/wissenszentrum/integration-power-bi/,solutions,configured,
/de/solutions/integration-pronestor/,/de/wissenszentrum/integration-pronestor/,solutions,configured,
/de/solutions/integration-schneider-ecostruxure/,/de/wissenszentrum/integration-schneider-ecostruxure/,solutions,configured,
/de/solutions/integration-servicenow/,/de/wissenszentrum/integration-servicenow/,solutions,configured,
/de/solutions/integration-siemens-desigo/,/de/wissenszentrum/integration-siemens-desigo/,solutions,configured,
/de/solutions/integration-slack-alerts/,/de/wissenszentrum/integration-slack-alerts/,solutions,configured,
/de/solutions/interpreting-iot-dashboards/,/de/wissenszentrum/interpreting-iot-dashboards/,solutions,configured,
/de/solutions/iot-aquariums/,/de/wissenszentrum/iot-aquariums/,solutions,configured,
/de/solutions/iot-bakeries/,/de/wissenszentrum/iot-bakeries/,solutions,configured,
/de/solutions/iot-bowling-alleys/,/de/wissenszentrum/iot-bowling-alleys/,solutions,configured,
/de/solutions/iot-breweries/,/de/wissenszentrum/iot-breweries/,solutions,configured,
/de/solutions/iot-climbing-gyms/,/de/wissenszentrum/iot-climbing-gyms/,solutions,configured,
/de/solutions/iot-concert-halls/,/de/wissenszentrum/iot-concert-halls/,solutions,configured,
/de/solutions/iot-dental-offices/,/de/wissenszentrum/iot-dental-offices/,solutions,configured,
/de/solutions/iot-driving-schools/,/de/wissenszentrum/iot-driving-schools/,solutions,configured,
/de/solutions/iot-escape-rooms/,/de/wissenszentrum/iot-escape-rooms/,solutions,configured,
/de/solutions/iot-fishery-ports/,/de/wissenszentrum/iot-fishery-ports/,solutions,configured,
/de/solutions/iot-funeral-homes/,/de/wissenszentrum/iot-funeral-homes/,solutions,configured,
/de/solutions/iot-greenhouses/,/de/wissenszentrum/iot-greenhouses/,solutions,configured,
/de/solutions/iot-marinas/,/de/wissenszentrum/iot-marinas/,solutions,configured,
/de/solutions/iot-music-rehearsal/,/de/wissenszentrum/iot-music-rehearsal/,solutions,configured,
/de/solutions/iot-pharmacies/,/de/wissenszentrum/iot-pharmacies/,solutions,configured,
/de/solutions/iot-procurement-guide/,/de/wissenszentrum/iot-procurement-guide/,solutions,configured,
/de/solutions/iot-sensors-vs-manual-checks/,/de/wissenszentrum/iot-sensors-vs-manual-checks/,solutions,configured,
/de/solutions/iot-sports-stadiums/,/de/wissenszentrum/iot-sports-stadiums/,solutions,configured,
/de/solutions/iot-veterinary-clinics/,/de/wissenszentrum/iot-veterinary-clinics/,solutions,configured,
/de/solutions/iot-wineries/,/de/wissenszentrum/iot-wineries/,solutions,configured,
/de/solutions/iot-yoga-studios/,/de/wissenszentrum/iot-yoga-studios/,solutions,configured,
/de/solutions/iot-zoos/,/de/wissenszentrum/iot-zoos/,solutions,configured,
/de/solutions/iso-19650-bim-iot/,/de/wissenszentrum/iso-19650-bim-iot/,solutions,configured,
/de/solutions/iso-27001-platform/,/de/wissenszentrum/iso-27001-platform/,solutions,configured,
/de/solutions/kitchen-equipment-reporting/,/de/wissenszentrum/kitchen-equipment-reporting/,solutions,configured,
/de/solutions/lab-incident-reporting/,/de/wissenszentrum/lab-incident-reporting/,solutions,configured,
/de/solutions/leak-alarm-escalation-ladder/,/de/wissenszentrum/leak-alarm-escalation-ladder/,solutions,configured,
/de/solutions/leak-sensors-for-basements-and-plant-rooms/,/de/wissenszentrum/leak-sensors-for-basements-and-plant-rooms/,solutions,configured,
/de/solutions/leather-book-spine-humidity/,/de/wissenszentrum/leather-book-spine-humidity/,solutions,configured,
/de/solutions/leed-indoor-air-quality/,/de/wissenszentrum/leed-indoor-air-quality/,solutions,configured,
/de/solutions/library-book-preservation/,/de/wissenszentrum/library-book-preservation/,solutions,configured,
/de/solutions/library-study-room-bookings/,/de/wissenszentrum/library-study-room-bookings/,solutions,configured,
/de/solutions/lights-out-automation/,/de/wissenszentrum/lights-out-automation/,solutions,configured,
/de/solutions/loaning-artefacts-travel-logger/,/de/wissenszentrum/loaning-artefacts-travel-logger/,solutions,configured,
/de/solutions/locker-booking-corporate/,/de/wissenszentrum/locker-booking-corporate/,solutions,configured,
/de/solutions/locker-occupancy-schools/,/de/wissenszentrum/locker-occupancy-schools/,solutions,configured,
/de/solutions/lorawan-vs-nb-iot-rf-budget/,/de/wissenszentrum/lorawan-vs-nb-iot-rf-budget/,solutions,configured,
/de/solutions/maintaining-iot-fleet/,/de/wissenszentrum/maintaining-iot-fleet/,solutions,configured,
/de/solutions/manor-castle-climate-monitoring/,/de/wissenszentrum/manor-castle-climate-monitoring/,solutions,configured,
/de/solutions/maps-floorplans-upload/,/de/wissenszentrum/maps-floorplans-upload/,solutions,configured,
/de/solutions/marzipan-art-storage/,/de/wissenszentrum/marzipan-art-storage/,solutions,configured,
/de/solutions/medicine-cabinet-compliance/,/de/wissenszentrum/medicine-cabinet-compliance/,solutions,configured,
/de/solutions/meeting-room-booking-no-shows/,/de/wissenszentrum/meeting-room-booking-no-shows/,solutions,configured,
/de/solutions/meeting-room-dashboards-tv/,/de/wissenszentrum/meeting-room-dashboards-tv/,solutions,configured,
/de/solutions/meeting-room-right-sizing/,/de/wissenszentrum/meeting-room-right-sizing/,solutions,configured,
/de/solutions/metal-corrosion-humidity/,/de/wissenszentrum/metal-corrosion-humidity/,solutions,configured,
/de/solutions/meter-cabinet-monitoring/,/de/wissenszentrum/meter-cabinet-monitoring/,solutions,configured,
/de/solutions/mobile-app-field-techs/,/de/wissenszentrum/mobile-app-field-techs/,solutions,configured,
/de/solutions/mould-prevention-humidity/,/de/wissenszentrum/mould-prevention-humidity/,solutions,configured,
/de/solutions/mqtt-integration/,/de/wissenszentrum/mqtt-integration/,solutions,configured,
/de/solutions/multi-campus-space-benchmarking/,/de/wissenszentrum/multi-campus-space-benchmarking/,solutions,configured,
/de/solutions/multi-tenant-access-control/,/de/wissenszentrum/multi-tenant-access-control/,solutions,configured,
/de/solutions/municipality-rollout-playbook/,/de/wissenszentrum/municipality-rollout-playbook/,solutions,configured,
/de/solutions/museum-pest-monitoring/,/de/wissenszentrum/museum-pest-monitoring/,solutions,configured,
/de/solutions/museum-rollout-playbook/,/de/wissenszentrum/museum-rollout-playbook/,solutions,configured,
/de/solutions/museum-storage-climate/,/de/wissenszentrum/museum-storage-climate/,solutions,configured,
/de/solutions/nb-iot-adoption-nordics/,/de/wissenszentrum/nb-iot-adoption-nordics/,solutions,configured,
/de/solutions/nfc-vs-lorawan-buttons/,/de/wissenszentrum/nfc-vs-lorawan-buttons/,solutions,configured,
/de/solutions/night-setback-heating/,/de/wissenszentrum/night-setback-heating/,solutions,configured,
/de/solutions/night-ventilation-strategies/,/de/wissenszentrum/night-ventilation-strategies/,solutions,configured,
/de/solutions/nordic-museum-iot-adoption/,/de/wissenszentrum/nordic-museum-iot-adoption/,solutions,configured,
/de/solutions/nurse-call-aware-cleaning/,/de/wissenszentrum/nurse-call-aware-cleaning/,solutions,configured,
/de/solutions/occupancy-sensors-offices/,/de/wissenszentrum/occupancy-sensors-offices/,solutions,configured,
/de/solutions/occupied-unoccupied-hvac/,/de/wissenszentrum/occupied-unoccupied-hvac/,solutions,configured,
/de/solutions/office-density-planning/,/de/wissenszentrum/office-density-planning/,solutions,configured,
/de/solutions/office-retrofit-rollout/,/de/wissenszentrum/office-retrofit-rollout/,solutions,configured,
/de/solutions/oil-paintings-temperature-swings/,/de/wissenszentrum/oil-paintings-temperature-swings/,solutions,configured,
/de/solutions/organ-hall-restoration/,/de/wissenszentrum/organ-hall-restoration/,solutions,configured,
/de/solutions/organ-preservation/,/de/wissenszentrum/organ-preservation/,solutions,configured,
/de/solutions/outdoor-area-cleaning-weather/,/de/wissenszentrum/outdoor-area-cleaning-weather/,solutions,configured,
/de/solutions/palace-floor-conservation/,/de/wissenszentrum/palace-floor-conservation/,solutions,configured,
/de/solutions/paper-artefact-storage/,/de/wissenszentrum/paper-artefact-storage/,solutions,configured,
/de/solutions/parking-lot-sensors/,/de/wissenszentrum/parking-lot-sensors/,solutions,configured,
/de/solutions/patient-feedback-buttons/,/de/wissenszentrum/patient-feedback-buttons/,solutions,configured,
/de/solutions/pdf-export-template/,/de/wissenszentrum/pdf-export-template/,solutions,configured,
/de/solutions/peak-load-shaving/,/de/wissenszentrum/peak-load-shaving/,solutions,configured,
/de/solutions/pharmacy-medicine-storage/,/de/wissenszentrum/pharmacy-medicine-storage/,solutions,configured,
/de/solutions/phone-booth-utilisation/,/de/wissenszentrum/phone-booth-utilisation/,solutions,configured,
/de/solutions/photographic-collection-climate/,/de/wissenszentrum/photographic-collection-climate/,solutions,configured,
/de/solutions/pilot-budget-planning/,/de/wissenszentrum/pilot-budget-planning/,solutions,configured,
/de/solutions/pilot-to-production/,/de/wissenszentrum/pilot-to-production/,solutions,configured,
/de/solutions/playground-usage-cleaning/,/de/wissenszentrum/playground-usage-cleaning/,solutions,configured,
/de/solutions/plug-load-monitoring-offices/,/de/wissenszentrum/plug-load-monitoring-offices/,solutions,configured,
/de/solutions/pollen-and-indoor-air/,/de/wissenszentrum/pollen-and-indoor-air/,solutions,configured,
